fecha,tipo,gravedad,lat,lon,comuna,victimas,fuente
2025-08-26 23:40:01,Choque,1,6.245224,-75.578558,Comuna 4,0,Observatorio
2026-02-18 22:26:06,Caída,1,6.279156,-75.586446,Belen,0,Medata
2025-07-29 16:10:31,Volcamiento,3,6.263819,-75.643304,Laureles,1,Observatorio
2025-10-28 21:20:55,Volcamiento,1,6.31461,-75.639697,Comuna 5,0,Medata
2026-03-26 06:24:58,Atropello,1,6.340957,-75.536042,Comuna 4,0,Medata
2026-01-10 20:35:14,Volcamiento,1,6.275317,-75.642743,Centro,0,Observatorio
2026-05-10 07:48:59,Choque,1,6.276919,-75.576764,Comuna 2,0,Medata
2025-09-24 21:54:20,Volcamiento,1,6.252868,-75.563946,Comuna 4,0,DatosAbiertos
2026-01-27 00:08:49,Atropello,1,6.178611,-75.533266,Comuna 1,0,Medata
2026-02-16 04:28:39,Atropello,3,6.142761,-75.588584,Comuna 3,3,Medata
2026-05-06 01:22:47,Caída,1,6.20674,-75.632086,Comuna 3,0,DatosAbiertos
2026-04-23 19:45:38,Volcamiento,2,6.311994,-75.542241,Robledo,3,Medata
2026-01-02 04:23:22,Choque,1,6.145274,-75.54447,Comuna 5,0,DatosAbiertos
2025-09-09 14:52:56,Choque,2,6.234091,-75.596154,Laureles,2,DatosAbiertos
2025-08-15 05:21:53,Choque,1,6.168533,-75.572621,Comuna 3,0,Medata
2025-11-29 00:36:05,Atropello,1,6.34051,-75.531992,El Poblado,0,Observatorio
2025-11-08 12:07:48,Choque,1,6.311523,-75.536648,Belen,0,Observatorio
2025-12-26 08:46:34,Caída,1,6.30682,-75.609654,Comuna 3,0,Medata
2025-09-19 02:47:28,Choque,2,6.247489,-75.580234,Laureles,3,DatosAbiertos
2025-08-27 20:35:14,Caída,1,6.151523,-75.577963,Comuna 2,0,DatosAbiertos
2026-02-18 03:04:02,Choque,1,6.339101,-75.597541,Belen,0,Medata
2025-10-20 02:45:25,Caída,3,6.24129,-75.535219,Comuna 5,1,Medata
2026-03-27 15:50:44,Volcamiento,1,6.193195,-75.565828,Belen,0,Medata
2025-10-12 14:13:37,Choque,1,6.291965,-75.531145,Laureles,0,Medata
2025-11-17 20:52:54,Choque,1,6.243643,-75.625877,Comuna 4,0,DatosAbiertos
2025-10-15 05:15:25,Volcamiento,1,6.239553,-75.601199,Robledo,0,DatosAbiertos
2025-11-01 04:03:22,Atropello,2,6.189131,-75.643558,Comuna 1,3,DatosAbiertos
2026-02-15 09:56:57,Volcamiento,1,6.147252,-75.530216,Robledo,0,DatosAbiertos
2025-09-25 19:31:31,Choque,1,6.337355,-75.537254,Belen,0,DatosAbiertos
2025-09-25 02:49:34,Choque,1,6.19729,-75.547687,Comuna 5,0,Observatorio
2025-08-06 11:42:30,Volcamiento,1,6.182959,-75.559968,Comuna 2,0,Observatorio
2025-12-03 20:54:02,Caída,3,6.133055,-75.636218,Belen,2,DatosAbiertos
2025-06-14 01:34:42,Caída,1,6.183995,-75.578629,Comuna 2,0,DatosAbiertos
2026-03-05 17:28:12,Atropello,1,6.244137,-75.64848,Comuna 1,0,DatosAbiertos
2025-11-19 12:11:03,Volcamiento,1,6.183213,-75.634222,Robledo,0,Medata
2026-04-05 00:14:49,Caída,2,6.149818,-75.570409,Laureles,3,DatosAbiertos
2026-03-26 19:00:53,Volcamiento,3,6.224997,-75.58334,Laureles,2,Medata
2025-08-08 10:01:30,Atropello,2,6.151263,-75.53266,Comuna 4,2,DatosAbiertos
2025-10-02 01:43:17,Atropello,2,6.256429,-75.541071,Robledo,3,DatosAbiertos
2025-10-19 23:05:59,Choque,1,6.161147,-75.572062,Centro,0,DatosAbiertos
2026-04-21 09:39:07,Volcamiento,1,6.160067,-75.605329,El Poblado,0,Observatorio
2025-09-23 06:49:10,Atropello,1,6.225541,-75.63089,El Poblado,0,Observatorio
2026-03-17 10:41:41,Caída,1,6.239001,-75.631815,Comuna 3,0,Observatorio
2025-10-24 19:48:51,Caída,1,6.175723,-75.600571,Comuna 2,0,Observatorio
2025-11-17 11:20:10,Caída,1,6.289133,-75.605499,Comuna 5,0,DatosAbiertos
2026-03-25 23:01:36,Caída,2,6.18492,-75.594242,Comuna 5,2,DatosAbiertos
2025-06-06 03:09:30,Choque,1,6.301764,-75.602647,El Poblado,0,Medata
2025-07-22 18:39:44,Volcamiento,2,6.140494,-75.646824,Comuna 4,1,Medata
2025-07-15 14:54:39,Volcamiento,1,6.226588,-75.583298,El Poblado,0,Observatorio
2025-11-10 01:59:29,Volcamiento,2,6.120857,-75.545733,Comuna 3,1,Observatorio
2025-06-20 07:42:03,Atropello,1,6.228582,-75.586034,Laureles,0,Medata
2026-04-01 19:21:06,Volcamiento,1,6.229032,-75.555687,Robledo,0,Observatorio
2025-12-22 22:02:42,Volcamiento,1,6.291277,-75.57797,Belen,0,DatosAbiertos
2025-06-21 12:55:24,Choque,3,6.12025,-75.607891,Comuna 4,2,Medata
2025-08-25 12:42:39,Caída,1,6.123725,-75.613026,El Poblado,0,Medata
2025-08-20 09:25:53,Choque,1,6.303574,-75.562183,Comuna 5,0,Medata
2026-05-17 03:04:26,Choque,1,6.235908,-75.537536,Belen,0,Observatorio
2025-10-20 11:19:27,Caída,1,6.207438,-75.621064,Comuna 1,0,Medata
2025-08-15 01:27:58,Volcamiento,1,6.230837,-75.555935,Comuna 4,0,DatosAbiertos
2025-10-05 02:39:30,Atropello,1,6.289735,-75.575631,Comuna 3,0,Medata
2026-04-24 04:23:41,Choque,1,6.243365,-75.637177,Robledo,0,Observatorio
2025-07-29 01:59:54,Caída,1,6.314033,-75.550332,Laureles,0,Medata
2026-03-30 16:32:57,Caída,1,6.179198,-75.598975,Comuna 2,0,Medata
2025-09-02 04:40:12,Volcamiento,1,6.341433,-75.558063,Belen,0,DatosAbiertos
2025-07-01 13:04:21,Choque,1,6.322209,-75.550985,Comuna 2,0,Medata
2026-02-15 02:01:11,Volcamiento,2,6.311978,-75.557626,Comuna 2,3,Medata
2026-01-18 15:51:01,Caída,1,6.347479,-75.543371,Comuna 1,0,DatosAbiertos
2026-03-10 07:29:00,Choque,1,6.284841,-75.620706,Comuna 2,0,Observatorio
2025-08-12 02:48:06,Caída,2,6.176873,-75.623137,Comuna 3,2,DatosAbiertos
2026-05-11 13:25:27,Atropello,2,6.344523,-75.539232,Robledo,2,DatosAbiertos
2025-11-25 16:23:52,Volcamiento,2,6.284221,-75.592703,Robledo,1,Observatorio
2025-09-07 09:36:22,Caída,2,6.206896,-75.620515,Comuna 1,2,Medata
2025-06-08 01:16:56,Atropello,1,6.327132,-75.588233,Laureles,0,Medata
2025-11-21 14:04:05,Choque,1,6.134267,-75.633276,Comuna 3,0,DatosAbiertos
2026-02-19 06:07:18,Atropello,1,6.138509,-75.536652,El Poblado,0,DatosAbiertos
2025-08-10 07:51:38,Caída,1,6.182199,-75.566881,Comuna 3,0,Observatorio
2025-07-09 10:17:23,Volcamiento,2,6.24927,-75.551442,Comuna 3,3,Observatorio
2025-11-30 09:13:08,Choque,1,6.303881,-75.589046,Robledo,0,Medata
2025-06-22 16:35:53,Choque,2,6.17072,-75.622967,Centro,3,DatosAbiertos
2025-12-23 14:40:37,Choque,2,6.270763,-75.625809,El Poblado,1,DatosAbiertos
2025-12-06 18:56:24,Volcamiento,1,6.310179,-75.595226,Comuna 5,0,Medata
2025-12-27 08:03:53,Choque,1,6.126017,-75.615083,Comuna 3,0,Observatorio
2026-01-14 21:06:29,Atropello,3,6.291577,-75.545549,Centro,2,Medata
2026-01-06 18:37:47,Caída,2,6.130608,-75.578579,Comuna 4,1,Medata
2026-02-04 05:38:02,Atropello,2,6.288379,-75.579399,Belen,3,DatosAbiertos
2025-07-17 01:52:10,Caída,1,6.335141,-75.628844,Robledo,0,Medata
2026-01-20 18:05:45,Atropello,1,6.126489,-75.582169,Belen,0,DatosAbiertos
2025-06-30 22:50:03,Volcamiento,2,6.138193,-75.572065,Comuna 1,2,DatosAbiertos
2025-10-30 15:52:19,Choque,2,6.21633,-75.549517,Laureles,3,Medata
2026-04-13 13:01:29,Choque,2,6.190921,-75.563442,Belen,1,Observatorio
2025-06-19 06:56:53,Volcamiento,1,6.328037,-75.634639,Comuna 4,0,Observatorio
2025-09-21 00:25:47,Choque,1,6.133038,-75.56231,Comuna 5,0,DatosAbiertos
2025-06-24 03:12:39,Volcamiento,1,6.261043,-75.572198,El Poblado,0,DatosAbiertos
2026-05-11 13:40:19,Atropello,1,6.297714,-75.583789,Comuna 2,0,Observatorio
2026-02-03 06:51:17,Atropello,1,6.186287,-75.57465,Comuna 4,0,Observatorio
2025-10-27 15:47:57,Choque,2,6.124067,-75.563982,Comuna 4,3,Medata
2026-02-04 23:48:50,Caída,1,6.298637,-75.578155,Comuna 4,0,Medata
2025-06-17 00:22:17,Volcamiento,2,6.137658,-75.539584,Comuna 4,2,DatosAbiertos
2025-11-27 07:33:58,Volcamiento,1,6.30488,-75.603996,Laureles,0,Medata
2026-03-20 12:39:19,Volcamiento,2,6.248987,-75.648912,Robledo,2,Observatorio
2025-12-26 08:36:25,Caída,1,6.252187,-75.61765,Laureles,0,Observatorio
2026-03-08 03:11:03,Choque,2,6.183284,-75.600813,Belen,1,DatosAbiertos
2025-12-21 03:35:13,Choque,1,6.320086,-75.641326,Comuna 1,0,Medata
2025-12-21 14:50:28,Caída,1,6.172904,-75.562057,Centro,0,DatosAbiertos
2026-03-07 09:20:57,Atropello,3,6.12266,-75.63318,Comuna 2,2,Observatorio
2026-05-16 21:48:13,Caída,1,6.16339,-75.532932,Comuna 4,0,Medata
2026-01-04 07:27:51,Volcamiento,2,6.150934,-75.628866,Centro,1,Medata
2026-01-04 10:04:26,Volcamiento,2,6.212091,-75.616876,Comuna 4,1,Medata
2026-03-31 11:42:05,Atropello,1,6.21318,-75.635222,Comuna 2,0,Medata
2026-01-01 15:03:41,Volcamiento,1,6.147728,-75.628717,El Poblado,0,DatosAbiertos
2026-03-14 19:29:28,Caída,1,6.287442,-75.635649,Robledo,0,Medata
2026-04-11 05:44:01,Atropello,1,6.31588,-75.55851,Robledo,0,Medata
2025-10-09 03:51:16,Atropello,1,6.303159,-75.564965,Robledo,0,Observatorio
2025-11-06 20:28:50,Volcamiento,1,6.133387,-75.611046,Comuna 2,0,DatosAbiertos
2025-10-29 10:26:06,Atropello,2,6.289167,-75.535687,Centro,2,DatosAbiertos
2025-07-04 05:53:21,Atropello,1,6.347929,-75.636102,Comuna 3,0,DatosAbiertos
2026-03-01 18:13:32,Atropello,2,6.223595,-75.632115,Comuna 3,2,DatosAbiertos
2025-12-22 04:55:05,Atropello,2,6.204178,-75.633008,Comuna 4,3,DatosAbiertos
2025-09-02 13:25:13,Caída,2,6.254909,-75.628169,Comuna 2,1,DatosAbiertos
2025-08-01 07:35:48,Volcamiento,2,6.133763,-75.592039,Belen,1,DatosAbiertos
2026-02-19 16:02:32,Atropello,1,6.219691,-75.550563,Centro,0,Observatorio
2025-11-24 22:03:36,Atropello,1,6.188126,-75.609374,Comuna 1,0,DatosAbiertos
2025-12-04 02:53:51,Volcamiento,2,6.335098,-75.603518,Comuna 5,1,Medata
2025-12-18 19:45:48,Choque,1,6.129462,-75.5592,Laureles,0,DatosAbiertos
2025-06-21 17:45:32,Choque,2,6.23552,-75.580057,Comuna 4,3,DatosAbiertos
2025-11-28 02:59:27,Choque,1,6.194681,-75.617244,Comuna 2,0,DatosAbiertos
2025-10-06 22:25:25,Caída,1,6.178917,-75.56534,Comuna 3,0,Observatorio
2025-10-19 23:00:39,Volcamiento,2,6.257339,-75.572073,Comuna 1,3,DatosAbiertos
2025-10-06 00:35:40,Choque,1,6.148194,-75.61311,Comuna 1,0,Medata
2025-09-06 05:35:34,Caída,1,6.157705,-75.636756,El Poblado,0,Medata
2026-04-03 23:34:39,Atropello,1,6.208399,-75.59236,Centro,0,Medata
2025-06-28 21:00:13,Choque,1,6.243755,-75.579892,Comuna 5,0,DatosAbiertos
2025-07-23 16:40:34,Caída,1,6.139335,-75.613824,Robledo,0,DatosAbiertos
2025-09-20 03:27:31,Atropello,1,6.250441,-75.55573,Robledo,0,Medata
2025-08-13 00:16:49,Volcamiento,1,6.279004,-75.585132,Comuna 3,0,Observatorio
2026-04-09 05:48:05,Atropello,2,6.268405,-75.531604,Belen,2,Observatorio
2026-02-10 05:20:09,Caída,1,6.223084,-75.554043,Comuna 3,0,Observatorio
2026-05-10 01:54:23,Caída,1,6.284249,-75.632224,Comuna 5,0,DatosAbiertos
2025-06-25 17:45:33,Choque,2,6.124336,-75.629488,Comuna 4,2,DatosAbiertos
2026-04-17 07:30:57,Caída,1,6.31243,-75.58674,El Poblado,0,DatosAbiertos
2026-02-15 21:28:18,Atropello,1,6.222942,-75.539843,Belen,0,DatosAbiertos
2025-11-21 09:57:43,Volcamiento,1,6.337285,-75.537912,Comuna 3,0,DatosAbiertos
2025-12-17 12:15:13,Atropello,1,6.28142,-75.561082,Comuna 5,0,Observatorio
2025-10-11 22:23:39,Atropello,1,6.229765,-75.597225,Comuna 1,0,Medata
2025-12-06 14:17:21,Volcamiento,1,6.24052,-75.634392,Belen,0,Medata
2025-10-27 03:12:58,Volcamiento,1,6.323607,-75.622741,Comuna 3,0,DatosAbiertos
2025-07-21 08:12:03,Caída,1,6.136681,-75.623614,Comuna 5,0,DatosAbiertos
2026-04-12 01:50:07,Volcamiento,1,6.134236,-75.555436,Comuna 1,0,Observatorio
2026-04-30 09:43:24,Volcamiento,2,6.199475,-75.577286,Comuna 5,3,DatosAbiertos
2026-01-26 05:06:33,Caída,1,6.225262,-75.609854,Belen,0,DatosAbiertos
2026-04-02 03:51:07,Caída,1,6.190029,-75.618009,Comuna 5,0,Medata
2025-07-04 12:34:11,Volcamiento,1,6.244889,-75.583898,El Poblado,0,Medata
2025-07-04 10:59:52,Atropello,1,6.12754,-75.598928,Laureles,0,Observatorio
2026-04-19 08:10:17,Caída,2,6.31884,-75.612872,Comuna 1,3,DatosAbiertos
2025-08-05 02:13:40,Choque,1,6.239108,-75.631466,Comuna 3,0,DatosAbiertos
2025-11-22 05:22:19,Volcamiento,1,6.131791,-75.602362,Comuna 5,0,Observatorio
2026-01-23 05:06:52,Atropello,1,6.214751,-75.579899,Comuna 2,0,DatosAbiertos
2026-05-28 15:38:17,Atropello,2,6.34064,-75.575107,Comuna 3,2,Medata
2026-03-28 19:10:14,Choque,1,6.341417,-75.551671,Centro,0,DatosAbiertos
2026-03-15 16:09:38,Volcamiento,1,6.247642,-75.592011,Laureles,0,Observatorio
2026-01-21 11:11:23,Atropello,3,6.238191,-75.646956,Comuna 3,1,Observatorio
2026-03-15 18:25:43,Choque,1,6.205982,-75.617838,Comuna 5,0,Observatorio
2026-04-10 10:57:21,Atropello,1,6.331534,-75.593969,Comuna 3,0,DatosAbiertos
2025-05-30 11:27:48,Atropello,1,6.314523,-75.548204,Comuna 3,0,Observatorio
2025-09-01 19:59:30,Volcamiento,2,6.330284,-75.54836,Comuna 5,1,DatosAbiertos
2025-11-09 06:55:26,Atropello,1,6.258935,-75.586548,El Poblado,0,Observatorio
2026-03-17 06:18:02,Atropello,1,6.273019,-75.633161,El Poblado,0,DatosAbiertos
2026-01-17 04:48:19,Volcamiento,1,6.263072,-75.619446,Comuna 4,0,Medata
2025-08-08 10:46:36,Volcamiento,1,6.293321,-75.562967,Comuna 1,0,Observatorio
2026-03-23 18:15:51,Atropello,1,6.212549,-75.601596,Comuna 4,0,Medata
2026-02-11 19:53:51,Atropello,1,6.254102,-75.600533,Comuna 2,0,DatosAbiertos
2026-04-09 03:04:46,Atropello,1,6.173308,-75.54328,Belen,0,Medata
2026-01-18 04:31:27,Choque,2,6.322926,-75.550075,Comuna 1,1,Medata
2025-10-05 18:05:38,Caída,1,6.258462,-75.564984,Belen,0,Medata
2025-08-23 08:10:27,Atropello,1,6.302879,-75.530759,Robledo,0,Medata
2025-12-04 19:30:08,Atropello,1,6.152134,-75.559289,Comuna 3,0,Observatorio
2025-10-31 17:48:41,Atropello,1,6.16749,-75.601421,Comuna 3,0,Medata
2026-01-04 23:54:06,Atropello,1,6.230213,-75.631648,Laureles,0,Medata
2026-01-19 23:37:45,Choque,1,6.172741,-75.624414,Comuna 1,0,Observatorio
2025-10-06 13:22:29,Volcamiento,1,6.152106,-75.580836,Robledo,0,Medata
2026-02-08 07:24:02,Volcamiento,1,6.240993,-75.614627,Comuna 4,0,DatosAbiertos
2025-12-25 14:36:47,Choque,1,6.198583,-75.570952,Comuna 5,0,DatosAbiertos
2025-12-24 10:16:18,Atropello,1,6.177457,-75.574608,Comuna 3,0,DatosAbiertos
2025-07-05 09:56:51,Caída,1,6.222315,-75.5667,Comuna 5,0,Observatorio
2026-04-08 11:37:21,Caída,1,6.227458,-75.601531,Comuna 3,0,Observatorio
2025-06-14 21:43:46,Atropello,1,6.184592,-75.560172,El Poblado,0,Observatorio
2026-05-05 18:59:01,Volcamiento,1,6.178091,-75.636686,Comuna 5,0,Medata
2025-12-22 13:42:15,Volcamiento,1,6.311289,-75.596904,Centro,0,Observatorio
2025-08-23 15:54:34,Volcamiento,2,6.290988,-75.605233,Belen,3,Medata
2025-11-14 21:02:31,Caída,1,6.155306,-75.564184,Laureles,0,Observatorio
2025-10-17 09:14:16,Choque,1,6.145905,-75.606411,Comuna 4,0,Observatorio
2025-11-11 19:27:07,Volcamiento,1,6.255615,-75.556681,Comuna 3,0,Observatorio
2025-07-05 07:46:19,Atropello,2,6.241376,-75.565344,Comuna 5,1,Medata
2025-12-22 19:07:14,Choque,1,6.250734,-75.55856,Laureles,0,DatosAbiertos
2025-07-14 14:10:48,Atropello,1,6.145756,-75.535802,Comuna 1,0,DatosAbiertos
2025-07-13 04:16:34,Atropello,3,6.290448,-75.615185,Robledo,3,Medata
2026-01-23 11:46:07,Atropello,2,6.307182,-75.633609,El Poblado,1,DatosAbiertos
2026-01-15 21:41:51,Caída,1,6.190826,-75.58822,Comuna 5,0,Observatorio
2026-03-14 17:06:19,Volcamiento,1,6.329225,-75.628367,El Poblado,0,Observatorio
2026-04-12 15:10:54,Caída,1,6.242031,-75.609371,Robledo,0,Observatorio
2025-07-06 07:19:44,Atropello,2,6.233674,-75.596425,Centro,1,Observatorio
2025-09-23 00:10:12,Caída,1,6.33768,-75.633179,Comuna 1,0,Observatorio
2025-09-29 01:05:09,Caída,1,6.187117,-75.572239,Comuna 1,0,DatosAbiertos
2025-11-09 14:36:42,Caída,1,6.246008,-75.56541,Comuna 1,0,Observatorio
2025-08-19 04:53:26,Volcamiento,2,6.124248,-75.585521,Robledo,3,DatosAbiertos
2025-07-24 17:17:58,Caída,2,6.241205,-75.554792,El Poblado,3,DatosAbiertos
2026-05-28 20:45:16,Choque,1,6.251499,-75.570326,El Poblado,0,Observatorio
2025-10-03 22:22:05,Caída,2,6.31803,-75.560035,Laureles,1,Medata
2025-12-04 01:14:17,Caída,1,6.216212,-75.621743,Belen,0,Medata
2026-02-05 01:57:58,Atropello,1,6.236869,-75.641519,Robledo,0,Observatorio
2026-04-05 15:34:34,Atropello,1,6.12658,-75.571214,Centro,0,DatosAbiertos
2025-09-09 10:04:50,Caída,1,6.226182,-75.602773,Comuna 2,0,Observatorio
2026-05-03 17:24:23,Atropello,1,6.175324,-75.6095,Comuna 5,0,DatosAbiertos
2026-03-07 17:04:52,Choque,1,6.335643,-75.596688,El Poblado,0,Observatorio
2025-08-02 20:42:09,Volcamiento,1,6.316801,-75.547241,Comuna 5,0,Observatorio
2026-04-03 05:10:33,Choque,2,6.319912,-75.60163,El Poblado,1,Medata
2025-12-26 00:42:06,Volcamiento,1,6.22522,-75.552638,Comuna 3,0,DatosAbiertos
2025-09-03 16:31:46,Volcamiento,1,6.213449,-75.617016,Comuna 4,0,DatosAbiertos
2025-11-22 10:53:07,Caída,1,6.278141,-75.595252,Comuna 4,0,Observatorio
2026-05-28 07:58:44,Choque,1,6.336721,-75.624216,Comuna 1,0,Observatorio
2025-10-04 11:46:10,Choque,1,6.288668,-75.613002,El Poblado,0,Medata
2026-03-20 18:26:41,Caída,1,6.173452,-75.54861,Comuna 3,0,Observatorio
2026-03-05 05:01:26,Volcamiento,2,6.299298,-75.553687,Comuna 2,1,DatosAbiertos
2026-05-06 00:03:12,Choque,3,6.21433,-75.585011,Comuna 4,2,Observatorio
2025-08-26 04:03:47,Volcamiento,1,6.17075,-75.577454,Belen,0,Medata
2026-02-19 07:04:13,Caída,1,6.16005,-75.548993,Comuna 2,0,Observatorio
2025-10-03 06:02:21,Volcamiento,1,6.202876,-75.597726,Comuna 2,0,Observatorio
2025-06-23 17:51:39,Volcamiento,1,6.316613,-75.600895,Comuna 3,0,Medata
2025-09-19 04:05:52,Choque,3,6.137687,-75.535289,Comuna 3,2,Medata
2026-04-04 17:55:50,Choque,3,6.272405,-75.645984,Robledo,2,Observatorio
2026-01-12 02:08:47,Choque,1,6.151754,-75.566193,Laureles,0,DatosAbiertos
2025-12-28 04:09:08,Choque,1,6.135768,-75.554399,El Poblado,0,DatosAbiertos
2026-03-14 20:05:11,Choque,1,6.292161,-75.621674,Belen,0,Medata
2026-02-06 13:26:18,Volcamiento,1,6.336746,-75.578795,Comuna 4,0,Observatorio
2026-03-08 10:41:26,Volcamiento,1,6.334706,-75.574681,Comuna 1,0,Medata
2026-03-20 01:48:49,Caída,1,6.174201,-75.585873,Comuna 2,0,DatosAbiertos
2026-03-01 18:13:52,Choque,1,6.241286,-75.555521,Laureles,0,Observatorio
2025-11-20 00:39:58,Caída,1,6.141784,-75.640758,El Poblado,0,Observatorio
2025-09-06 17:08:25,Atropello,1,6.193906,-75.640261,Comuna 5,0,Observatorio
2025-07-17 12:44:02,Volcamiento,2,6.163036,-75.591506,Comuna 5,2,Medata
2025-09-20 03:21:26,Caída,2,6.283257,-75.536875,Comuna 1,3,DatosAbiertos
2025-11-10 05:00:39,Caída,2,6.340797,-75.612563,Robledo,2,Medata
2025-12-13 16:46:00,Caída,3,6.20401,-75.631489,Comuna 4,1,DatosAbiertos
2026-04-07 20:01:33,Choque,2,6.185331,-75.532385,Comuna 5,3,DatosAbiertos
2026-02-12 12:14:09,Volcamiento,1,6.227479,-75.560744,Comuna 2,0,Observatorio
2026-04-15 15:46:26,Choque,1,6.183948,-75.621251,Robledo,0,Observatorio
2025-09-10 04:28:26,Volcamiento,1,6.155989,-75.628239,Comuna 1,0,Medata
2026-02-13 10:40:28,Choque,1,6.236321,-75.637281,Belen,0,DatosAbiertos
2025-07-13 22:52:22,Choque,2,6.200472,-75.534102,Comuna 5,1,DatosAbiertos
2026-02-01 14:00:50,Caída,1,6.300096,-75.626394,Robledo,0,Observatorio
2025-05-30 20:31:02,Volcamiento,2,6.246108,-75.540395,Robledo,3,Medata
2025-06-30 07:27:59,Caída,1,6.199539,-75.559561,Comuna 2,0,Medata
2025-10-27 07:22:43,Choque,1,6.257744,-75.556922,Comuna 1,0,DatosAbiertos
2026-03-15 23:36:50,Choque,1,6.151498,-75.560538,Comuna 3,0,Medata
2025-08-23 16:41:37,Choque,1,6.300826,-75.57224,Comuna 2,0,DatosAbiertos
2025-08-31 05:30:11,Choque,1,6.320963,-75.601011,Comuna 5,0,DatosAbiertos
2025-07-28 23:45:02,Choque,1,6.243564,-75.596947,Centro,0,Medata
2025-06-29 16:17:50,Caída,1,6.230856,-75.600281,Comuna 1,0,DatosAbiertos
2026-02-04 02:53:26,Volcamiento,1,6.32045,-75.566089,Comuna 1,0,Observatorio
2025-07-11 03:32:50,Atropello,1,6.337707,-75.54626,Comuna 3,0,DatosAbiertos
2025-12-08 19:46:24,Caída,1,6.269865,-75.532624,Comuna 4,0,Observatorio
2026-04-25 07:38:38,Choque,1,6.156637,-75.596626,Comuna 5,0,DatosAbiertos
2026-01-24 23:27:00,Caída,1,6.166161,-75.566119,Comuna 5,0,Observatorio
2025-09-22 18:24:11,Atropello,2,6.345718,-75.573012,Comuna 5,2,DatosAbiertos
2025-11-28 17:29:47,Choque,1,6.199157,-75.567667,Comuna 1,0,Medata
2025-12-02 10:50:07,Atropello,1,6.32638,-75.553799,Comuna 4,0,Observatorio
2025-11-29 07:23:03,Volcamiento,2,6.327241,-75.619748,El Poblado,2,DatosAbiertos
2026-04-07 08:50:31,Caída,2,6.276172,-75.537535,Comuna 1,1,Observatorio
2025-12-16 03:14:05,Volcamiento,3,6.183207,-75.63023,Comuna 4,3,Observatorio
2026-02-27 04:14:52,Atropello,1,6.226163,-75.638054,Centro,0,Medata
2025-12-01 15:28:51,Choque,1,6.192749,-75.612897,Comuna 2,0,Medata
2025-12-06 07:10:48,Choque,1,6.156512,-75.599167,Comuna 5,0,Medata
2025-07-05 11:42:29,Volcamiento,1,6.303981,-75.548054,Belen,0,DatosAbiertos
2025-08-10 22:48:48,Choque,1,6.197636,-75.579834,Comuna 1,0,DatosAbiertos
2026-03-12 10:27:17,Caída,1,6.126239,-75.629604,Comuna 4,0,DatosAbiertos
2025-11-24 02:29:51,Volcamiento,2,6.17258,-75.572888,Comuna 1,3,Medata
2026-02-06 18:21:27,Atropello,1,6.129888,-75.545984,El Poblado,0,DatosAbiertos
2025-05-30 05:34:07,Caída,3,6.267087,-75.631589,Comuna 3,3,DatosAbiertos
2025-05-31 17:15:59,Atropello,3,6.287589,-75.610966,Comuna 2,3,DatosAbiertos
2025-08-05 15:16:12,Caída,1,6.190029,-75.592886,Laureles,0,DatosAbiertos
2025-07-19 19:53:09,Atropello,1,6.275927,-75.563527,Centro,0,Observatorio
2025-11-17 14:06:16,Atropello,1,6.1293,-75.542675,Comuna 5,0,Medata
2025-06-14 11:46:18,Caída,2,6.277867,-75.606545,Centro,2,Observatorio
2025-07-24 03:08:27,Caída,2,6.276867,-75.570379,Comuna 4,3,Observatorio
2025-09-12 22:43:54,Caída,1,6.298588,-75.549173,Laureles,0,Observatorio
2025-10-13 23:22:12,Atropello,3,6.328598,-75.532407,El Poblado,1,Medata
2026-05-15 04:05:57,Atropello,3,6.19389,-75.557228,El Poblado,3,DatosAbiertos
2025-06-16 10:32:56,Choque,1,6.215034,-75.618517,Robledo,0,Medata
2026-03-22 18:49:50,Caída,2,6.162093,-75.641679,Belen,3,Observatorio
2025-06-04 20:16:39,Volcamiento,1,6.155949,-75.64249,Comuna 2,0,DatosAbiertos
2025-07-22 22:32:43,Choque,1,6.260427,-75.630779,Belen,0,Medata
2025-06-12 09:34:33,Choque,1,6.20978,-75.545248,Comuna 5,0,Medata
2025-09-28 17:36:19,Caída,2,6.323362,-75.563665,Centro,2,Observatorio
2025-12-15 02:24:02,Atropello,1,6.166922,-75.6493,Comuna 4,0,Observatorio
2025-06-29 00:01:02,Caída,1,6.252816,-75.606644,Laureles,0,DatosAbiertos
2025-08-28 06:44:29,Atropello,1,6.242236,-75.591253,Comuna 3,0,DatosAbiertos
2026-01-15 12:49:47,Choque,1,6.313286,-75.577947,Belen,0,Observatorio
2026-02-10 06:40:46,Choque,2,6.18282,-75.629468,Comuna 2,2,Observatorio
2026-03-19 16:58:09,Caída,1,6.230961,-75.623867,Laureles,0,Observatorio
2026-05-15 12:47:59,Atropello,1,6.153299,-75.634245,Comuna 4,0,Medata
2025-08-18 21:11:40,Volcamiento,2,6.120363,-75.544074,Laureles,1,Medata
2026-01-26 11:49:11,Volcamiento,2,6.161765,-75.642692,El Poblado,1,Medata
2026-05-02 17:42:05,Atropello,1,6.204781,-75.639236,Comuna 3,0,Medata
2025-12-31 20:08:38,Choque,1,6.153704,-75.577224,Laureles,0,Observatorio
2026-01-13 22:46:41,Choque,1,6.169059,-75.632595,Comuna 2,0,DatosAbiertos
2025-07-31 09:11:17,Atropello,2,6.12234,-75.621446,Comuna 4,3,DatosAbiertos
